identifier,unix_timestamp,device_lat,device_lon,date,offset_seconds,local_datetime
youthful_galileo,1704128820,38.3217749848408,-36.66760477108324,2024-01-01,0,2024-01-01 17:07:00+00:00
youthful_galileo,1704135840,38.32084625413533,-36.66749683774782,2024-01-01,0,2024-01-01 19:04:00+00:00
youthful_galileo,1704135900,38.3208353899008,-36.667487593684925,2024-01-01,0,2024-01-01 19:05:00+00:00
youthful_galileo,1704136740,38.32079272108089,-36.66749649182875,2024-01-01,0,2024-01-01 19:19:00+00:00
youthful_galileo,1704136800,38.32082051340258,-36.667468810665646,2024-01-01,0,2024-01-01 19:20:00+00:00
youthful_galileo,1704137520,38.32083110611524,-36.66747626153745,2024-01-01,0,2024-01-01 19:32:00+00:00
youthful_galileo,1704138660,38.3209136578687,-36.667499602859785,2024-01-01,0,2024-01-01 19:51:00+00:00
youthful_galileo,1704138720,38.32090384000709,-36.6675031742518,2024-01-01,0,2024-01-01 19:52:00+00:00
youthful_galileo,1704138780,38.32087909603775,-36.667473134050695,2024-01-01,0,2024-01-01 19:53:00+00:00
youthful_galileo,1704139260,38.32080578298947,-36.66755687352845,2024-01-01,0,2024-01-01 20:01:00+00:00
youthful_galileo,1704139980,38.320847663876904,-36.66754249464011,2024-01-01,0,2024-01-01 20:13:00+00:00
youthful_galileo,1704140160,38.32084327158628,-36.66751829382533,2024-01-01,0,2024-01-01 20:16:00+00:00
youthful_galileo,1704140940,38.32085811548033,-36.667491680756285,2024-01-01,0,2024-01-01 20:29:00+00:00
youthful_galileo,1704144300,38.320791922703656,-36.66752026302498,2024-01-01,0,2024-01-01 21:25:00+00:00
youthful_galileo,1704145800,38.32082830188908,-36.66746979384362,2024-01-01,0,2024-01-01 21:50:00+00:00
youthful_galileo,1704147780,38.32079770745494,-36.667566756701234,2024-01-01,0,2024-01-01 22:23:00+00:00
youthful_galileo,1704148980,38.320806895296975,-36.66750716443469,2024-01-01,0,2024-01-01 22:43:00+00:00
youthful_galileo,1704149700,38.3208380554073,-36.66753918825536,2024-01-01,0,2024-01-01 22:55:00+00:00
youthful_galileo,1704149760,38.320900521668854,-36.66746909117038,2024-01-01,0,2024-01-01 22:56:00+00:00
youthful_galileo,1704149880,38.32086755814892,-36.66748337805594,2024-01-01,0,2024-01-01 22:58:00+00:00
youthful_galileo,1704150780,38.32084302987083,-36.66747523948903,2024-01-01,0,2024-01-01 23:13:00+00:00
youthful_galileo,1704151980,38.320892732286,-36.66752652149358,2024-01-01,0,2024-01-01 23:33:00+00:00
youthful_galileo,1704152220,38.320898007252474,-36.667541078906225,2024-01-01,0,2024-01-01 23:37:00+00:00
youthful_galileo,1704152880,38.32089468750632,-36.66750767943654,2024-01-01,0,2024-01-01 23:48:00+00:00
youthful_galileo,1704153120,38.320832006926146,-36.667525315324234,2024-01-01,0,2024-01-01 23:52:00+00:00
youthful_galileo,1704153360,38.320839199385055,-36.667494665365744,2024-01-01,0,2024-01-01 23:56:00+00:00
zealous_ramanujan,1704143100,38.32139661562656,-36.66746986403112,2024-01-01,0,2024-01-01 21:05:00+00:00
zealous_ramanujan,1704144000,38.321437964797205,-36.6674326899708,2024-01-01,0,2024-01-01 21:20:00+00:00
zealous_ramanujan,1704144600,38.32132828547845,-36.667428533559836,2024-01-01,0,2024-01-01 21:30:00+00:00
zealous_ramanujan,1704146400,38.321334122377216,-36.66740489574647,2024-01-01,0,2024-01-01 22:00:00+00:00
adoring_northcutt,1704112860,38.32210579022032,-36.66756362183545,2024-01-01,0,2024-01-01 12:41:00+00:00
adoring_northcutt,1704113100,38.322019264542206,-36.66757444218402,2024-01-01,0,2024-01-01 12:45:00+00:00
adoring_northcutt,1704114180,38.322121656987036,-36.66745759932643,2024-01-01,0,2024-01-01 13:03:00+00:00
adoring_northcutt,1704116820,38.32205507041228,-36.66795769852257,2024-01-01,0,2024-01-01 13:47:00+00:00
amazing_nightingale,1704099540,38.32003908941803,-36.66734437847412,2024-01-01,0,2024-01-01 08:59:00+00:00
amazing_nightingale,1704101400,38.32009076695716,-36.66735453554496,2024-01-01,0,2024-01-01 09:30:00+00:00
amazing_nightingale,1704131580,38.3199765994364,-36.667300335797556,2024-01-01,0,2024-01-01 17:53:00+00:00
amazing_nightingale,1704133140,38.3206635041875,-36.667468607093916,2024-01-01,0,2024-01-01 18:19:00+00:00
amazing_nightingale,1704134640,38.32065144623946,-36.667477858217076,2024-01-01,0,2024-01-01 18:44:00+00:00
amazing_nightingale,1704134700,38.320679108671676,-36.66747041819692,2024-01-01,0,2024-01-01 18:45:00+00:00
amazing_nightingale,1704135600,38.32065457570574,-36.66747374977928,2024-01-01,0,2024-01-01 19:00:00+00:00
amazing_nightingale,1704139440,38.32058156897766,-36.66749828066205,2024-01-01,0,2024-01-01 20:04:00+00:00
amazing_nightingale,1704141000,38.32068799818439,-36.66747642585061,2024-01-01,0,2024-01-01 20:30:00+00:00
amazing_nightingale,1704141900,38.32069378720629,-36.66751214607447,2024-01-01,0,2024-01-01 20:45:00+00:00
amazing_nightingale,1704142980,38.32072633198106,-36.66750962461477,2024-01-01,0,2024-01-01 21:03:00+00:00
amazing_nightingale,1704143280,38.320721943020665,-36.66751438256209,2024-01-01,0,2024-01-01 21:08:00+00:00
amazing_nightingale,1704144600,38.3207415198567,-36.66753972593283,2024-01-01,0,2024-01-01 21:30:00+00:00
amazing_nightingale,1704144780,38.32074886804102,-36.667562681425046,2024-01-01,0,2024-01-01 21:33:00+00:00
amazing_nightingale,1704146940,38.32074479474959,-36.66746288611626,2024-01-01,0,2024-01-01 22:09:00+00:00
amazing_nightingale,1704147420,38.32063164978401,-36.667493425534346,2024-01-01,0,2024-01-01 22:17:00+00:00
amazing_nightingale,1704147840,38.32056518956343,-36.667503688193406,2024-01-01,0,2024-01-01 22:24:00+00:00
awesome_shannon,1704149880,38.32046080204341,-36.66745682685376,2024-01-01,0,2024-01-01 22:58:00+00:00
awesome_shannon,1704151140,38.32041322163256,-36.66742805640294,2024-01-01,0,2024-01-01 23:19:00+00:00
awesome_shannon,1704152460,38.320423040310196,-36.66749232772503,2024-01-01,0,2024-01-01 23:41:00+00:00
awesome_shannon,1704152520,38.320406739774796,-36.66749197753144,2024-01-01,0,2024-01-01 23:42:00+00:00
blissful_panini,1704097080,38.320137495197244,-36.666759978096614,2024-01-01,-7200,2024-01-01 06:18:00-02:00
blissful_panini,1704097500,38.32013714741313,-36.66676431688349,2024-01-01,-7200,2024-01-01 06:25:00-02:00
blissful_panini,1704127020,38.32005681049175,-36.66658512890933,2024-01-01,-7200,2024-01-01 14:37:00-02:00
blissful_panini,1704127620,38.32008067856599,-36.666578779798485,2024-01-01,-7200,2024-01-01 14:47:00-02:00
blissful_panini,1704127920,38.32007369484268,-36.66659376408056,2024-01-01,-7200,2024-01-01 14:52:00-02:00
clever_montalcini,1704106200,38.32152888460278,-36.666553701876154,2024-01-01,0,2024-01-01 10:50:00+00:00
clever_montalcini,1704107520,38.321510162960564,-36.66651589232103,2024-01-01,0,2024-01-01 11:12:00+00:00
clever_montalcini,1704136320,38.32198341407562,-36.66653067421508,2024-01-01,0,2024-01-01 19:12:00+00:00
clever_montalcini,1704136440,38.32198620182334,-36.66654537988446,2024-01-01,0,2024-01-01 19:14:00+00:00
compassionate_goldstine,1704108240,38.32002098462951,-36.6677071084698,2024-01-01,0,2024-01-01 11:24:00+00:00
compassionate_goldstine,1704109260,38.319983848829246,-36.66772408827182,2024-01-01,0,2024-01-01 11:41:00+00:00
compassionate_goldstine,1704109500,38.32002656251393,-36.66772315417766,2024-01-01,0,2024-01-01 11:45:00+00:00
compassionate_goldstine,1704109860,38.3199627978833,-36.6677382506794,2024-01-01,0,2024-01-01 11:51:00+00:00
compassionate_goldstine,1704114480,38.32205273538517,-36.666935157963714,2024-01-01,0,2024-01-01 13:08:00+00:00
compassionate_goldstine,1704115740,38.32209549118178,-36.667005715753795,2024-01-01,0,2024-01-01 13:29:00+00:00
competent_torvalds,1704114840,38.320659311274014,-36.66722831882292,2024-01-01,-7200,2024-01-01 11:14:00-02:00
competent_torvalds,1704117060,38.3220555633496,-36.66754133483998,2024-01-01,-7200,2024-01-01 11:51:00-02:00
competent_torvalds,1704117120,38.32207472629764,-36.66759177651638,2024-01-01,-7200,2024-01-01 11:52:00-02:00
competent_torvalds,1704117900,38.320666946131595,-36.667642669663216,2024-01-01,-7200,2024-01-01 12:05:00-02:00
competent_torvalds,1704118020,38.32061256086402,-36.66779711078758,2024-01-01,-7200,2024-01-01 12:07:00-02:00
competent_torvalds,1704120480,38.32069297087766,-36.66778972233187,2024-01-01,-7200,2024-01-01 12:48:00-02:00
competent_torvalds,1704121980,38.32075249273572,-36.667776734950756,2024-01-01,-7200,2024-01-01 13:13:00-02:00
competent_torvalds,1704122280,38.3207040085586,-36.667749450297464,2024-01-01,-7200,2024-01-01 13:18:00-02:00
competent_torvalds,1704122700,38.320673578714555,-36.66770273311305,2024-01-01,-7200,2024-01-01 13:25:00-02:00
competent_torvalds,1704122760,38.320651247991506,-36.66770050804406,2024-01-01,-7200,2024-01-01 13:26:00-02:00
competent_torvalds,1704123420,38.32066130739845,-36.667701263601394,2024-01-01,-7200,2024-01-01 13:37:00-02:00
competent_torvalds,1704123540,38.320665941080236,-36.6676787229417,2024-01-01,-7200,2024-01-01 13:39:00-02:00
competent_torvalds,1704124440,38.32066814203584,-36.667705836467775,2024-01-01,-7200,2024-01-01 13:54:00-02:00
competent_torvalds,1704124620,38.32068718556755,-36.667716449268625,2024-01-01,-7200,2024-01-01 13:57:00-02:00
competent_torvalds,1704124980,38.32066419496476,-36.6677410809336,2024-01-01,-7200,2024-01-01 14:03:00-02:00
competent_torvalds,1704126060,38.32058307606023,-36.66768269781416,2024-01-01,-7200,2024-01-01 14:21:00-02:00
competent_torvalds,1704128820,38.320531090261156,-36.66766509763055,2024-01-01,-7200,2024-01-01 15:07:00-02:00
competent_torvalds,1704130980,38.32058174063123,-36.66769535846271,2024-01-01,-7200,2024-01-01 15:43:00-02:00
competent_torvalds,1704133860,38.320938194905644,-36.66748779957764,2024-01-01,-7200,2024-01-01 16:31:00-02:00
dreamy_euclid,1704112740,38.32115404914222,-36.66623644615891,2024-01-01,0,2024-01-01 12:39:00+00:00
dreamy_euclid,1704148980,38.320732912224685,-36.666757438903076,2024-01-01,0,2024-01-01 22:43:00+00:00
dreamy_euclid,1704149040,38.320759662505004,-36.666751245806964,2024-01-01,0,2024-01-01 22:44:00+00:00
dreamy_euclid,1704149940,38.320719357171534,-36.66680675375498,2024-01-01,0,2024-01-01 22:59:00+00:00
elastic_leakey,1704098460,38.321694035512536,-36.667453428392044,2024-01-01,0,2024-01-01 08:41:00+00:00
elastic_leakey,1704098640,38.321687504618126,-36.66745423272769,2024-01-01,0,2024-01-01 08:44:00+00:00
elastic_leakey,1704134340,38.32049215033627,-36.667504355654216,2024-01-01,0,2024-01-01 18:39:00+00:00
elastic_leakey,1704134460,38.320504658038985,-36.6674667939282,2024-01-01,0,2024-01-01 18:41:00+00:00
elastic_leakey,1704135360,38.320447056944566,-36.66747973922638,2024-01-01,0,2024-01-01 18:56:00+00:00
elegant_clarke,1704149160,38.32044366322252,-36.6669533839007,2024-01-01,0,2024-01-01 22:46:00+00:00
elegant_clarke,1704151860,38.32039963231848,-36.666962426570755,2024-01-01,0,2024-01-01 23:31:00+00:00
elegant_clarke,1704152040,38.32039936683477,-36.666953885433124,2024-01-01,0,2024-01-01 23:34:00+00:00
elegant_clarke,1704153060,38.32047360637576,-36.66700215041936,2024-01-01,0,2024-01-01 23:51:00+00:00
eloquent_stallman,1704101160,38.32167190675326,-36.66716770468933,2024-01-01,0,2024-01-01 09:26:00+00:00
eloquent_stallman,1704101580,38.32165744038825,-36.66717418751492,2024-01-01,0,2024-01-01 09:33:00+00:00
eloquent_stallman,1704102720,38.321757372538755,-36.6672041212001,2024-01-01,0,2024-01-01 09:52:00+00:00
eloquent_stallman,1704106980,38.32173671688702,-36.6671969608815,2024-01-01,0,2024-01-01 11:03:00+00:00
eloquent_stallman,1704148740,38.32124419002237,-36.66751100190982,2024-01-01,0,2024-01-01 22:39:00+00:00
fervent_kowalevski,1704109200,38.320095438583465,-36.66657041342788,2024-01-01,0,2024-01-01 11:40:00+00:00
fervent_kowalevski,1704147000,38.32084659676819,-36.667473634342045,2024-01-01,0,2024-01-01 22:10:00+00:00
fervent_kowalevski,1704147180,38.32083454141479,-36.6674716156344,2024-01-01,0,2024-01-01 22:13:00+00:00
flamboyant_cori,1704139800,38.32096197410254,-36.66755847697689,2024-01-01,0,2024-01-01 20:10:00+00:00
frosty_mcclintock,1704139380,38.32136445388131,-36.667251547856175,2024-01-01,0,2024-01-01 20:03:00+00:00
frosty_mcclintock,1704139920,38.32132950207738,-36.66730347320609,2024-01-01,0,2024-01-01 20:12:00+00:00
frosty_mcclintock,1704140640,38.32133187882539,-36.667272760874155,2024-01-01,0,2024-01-01 20:24:00+00:00
frosty_mcclintock,1704142620,38.32137682487731,-36.667341453623145,2024-01-01,0,2024-01-01 20:57:00+00:00
frosty_mcclintock,1704143520,38.32140863750782,-36.66727108058833,2024-01-01,0,2024-01-01 21:12:00+00:00
frosty_mcclintock,1704146520,38.32139561064866,-36.66731476503467,2024-01-01,0,2024-01-01 22:02:00+00:00
frosty_mcclintock,1704147420,38.32138599695616,-36.667298452742564,2024-01-01,0,2024-01-01 22:17:00+00:00
frosty_mcclintock,1704148440,38.32131204974573,-36.66730804400352,2024-01-01,0,2024-01-01 22:34:00+00:00
frosty_mcclintock,1704148800,38.32133292634136,-36.66729546453919,2024-01-01,0,2024-01-01 22:40:00+00:00
frosty_mcclintock,1704149160,38.32134406390025,-36.66724655212903,2024-01-01,0,2024-01-01 22:46:00+00:00
frosty_mcclintock,1704149220,38.321376075524185,-36.667240110753326,2024-01-01,0,2024-01-01 22:47:00+00:00
frosty_mcclintock,1704150960,38.32141000666819,-36.66733176298863,2024-01-01,0,2024-01-01 23:16:00+00:00
frosty_mcclintock,1704151020,38.32139816601731,-36.66733119392486,2024-01-01,0,2024-01-01 23:17:00+00:00
frosty_mcclintock,1704152280,38.32139258919525,-36.667328405309924,2024-01-01,0,2024-01-01 23:38:00+00:00
frosty_mcclintock,1704153420,38.321353113070664,-36.66732110164291,2024-01-01,0,2024-01-01 23:57:00+00:00
gifted_galileo,1704103200,38.32023937136086,-36.66726596908738,2024-01-01,0,2024-01-01 10:00:00+00:00
gifted_galileo,1704104880,38.32019270915946,-36.6672339899509,2024-01-01,0,2024-01-01 10:28:00+00:00
gifted_galileo,1704107280,38.32024094689436,-36.66718085828659,2024-01-01,0,2024-01-01 11:08:00+00:00
gifted_galileo,1704107640,38.320233462034544,-36.66721388483704,2024-01-01,0,2024-01-01 11:14:00+00:00
gifted_galileo,1704112200,38.31964655690823,-36.66618543617627,2024-01-01,0,2024-01-01 12:30:00+00:00
gifted_galileo,1704112440,38.31982011375899,-36.66609888130176,2024-01-01,0,2024-01-01 12:34:00+00:00
gifted_galileo,1704112920,38.31974664494874,-36.666193616665225,2024-01-01,0,2024-01-01 12:42:00+00:00
gifted_galileo,1704113460,38.31980662410725,-36.666111442392705,2024-01-01,0,2024-01-01 12:51:00+00:00
gifted_galileo,1704113580,38.31981185559619,-36.66612806970356,2024-01-01,0,2024-01-01 12:53:00+00:00
gifted_galileo,1704115080,38.32221938056324,-36.66667311515115,2024-01-01,0,2024-01-01 13:18:00+00:00
gifted_galileo,1704115980,38.321963525852205,-36.66603285944364,2024-01-01,0,2024-01-01 13:33:00+00:00
gifted_galileo,1704116400,38.31996129082247,-36.66611741774629,2024-01-01,0,2024-01-01 13:40:00+00:00
gifted_galileo,1704117000,38.320074182418324,-36.66613083017699,2024-01-01,0,2024-01-01 13:50:00+00:00
gifted_galileo,1704117960,38.32188486872379,-36.66658175350523,2024-01-01,0,2024-01-01 14:06:00+00:00
gifted_galileo,1704118800,38.32168549468152,-36.667159149079545,2024-01-01,0,2024-01-01 14:20:00+00:00
gifted_galileo,1704118920,38.321719182645786,-36.667155999897375,2024-01-01,0,2024-01-01 14:22:00+00:00
gifted_galileo,1704119100,38.321697436042996,-36.667127468454346,2024-01-01,0,2024-01-01 14:25:00+00:00
gifted_galileo,1704146160,38.32131887856387,-36.6673277587455,2024-01-01,0,2024-01-01 21:56:00+00:00
gifted_galileo,1704150180,38.321386599120885,-36.66730625490502,2024-01-01,0,2024-01-01 23:03:00+00:00
gracious_babbage,1704125100,38.3210268328803,-36.66641402495695,2024-01-01,0,2024-01-01 16:05:00+00:00
gracious_babbage,1704125640,38.32097891707569,-36.666439621973666,2024-01-01,0,2024-01-01 16:14:00+00:00
hungry_fermi,1704111900,38.320855378120356,-36.667259706843495,2024-01-01,0,2024-01-01 12:25:00+00:00
hungry_fermi,1704112140,38.32080249908738,-36.66732918151449,2024-01-01,0,2024-01-01 12:29:00+00:00
hungry_fermi,1704114180,38.3221134743739,-36.667775417515294,2024-01-01,0,2024-01-01 13:03:00+00:00
hungry_fermi,1704115260,38.32090206739396,-36.66713106125122,2024-01-01,0,2024-01-01 13:21:00+00:00
hungry_fermi,1704115320,38.32089336605134,-36.66696643541697,2024-01-01,0,2024-01-01 13:22:00+00:00
hungry_fermi,1704115980,38.32066193199235,-36.66730716136731,2024-01-01,0,2024-01-01 13:33:00+00:00
hungry_fermi,1704116640,38.320859737815105,-36.667292057658,2024-01-01,0,2024-01-01 13:44:00+00:00
hungry_fermi,1704116700,38.32091923198415,-36.667131284189736,2024-01-01,0,2024-01-01 13:45:00+00:00
hungry_fermi,1704119220,38.321589442112426,-36.66724204104182,2024-01-01,0,2024-01-01 14:27:00+00:00
hungry_fermi,1704119340,38.32160341116304,-36.66725309220725,2024-01-01,0,2024-01-01 14:29:00+00:00
hungry_fermi,1704119700,38.32159756171843,-36.66741049944603,2024-01-01,0,2024-01-01 14:35:00+00:00
hungry_fermi,1704135780,38.31980440730202,-36.667621360491815,2024-01-01,0,2024-01-01 19:03:00+00:00
hungry_fermi,1704139260,38.319969036968764,-36.66761619735105,2024-01-01,0,2024-01-01 20:01:00+00:00
hungry_fermi,1704139620,38.32048526904572,-36.66677437930231,2024-01-01,0,2024-01-01 20:07:00+00:00
hungry_fermi,1704140040,38.32051791408385,-36.66674720429731,2024-01-01,0,2024-01-01 20:14:00+00:00
hungry_fermi,1704140160,38.32049069735189,-36.666742464265006,2024-01-01,0,2024-01-01 20:16:00+00:00
hungry_fermi,1704141060,38.32046425243365,-36.66669419936954,2024-01-01,0,2024-01-01 20:31:00+00:00
inspiring_beaver,1704114900,38.322073579252304,-36.66768798994347,2024-01-01,0,2024-01-01 13:15:00+00:00
inspiring_beaver,1704115500,38.32211593540403,-36.66787707857729,2024-01-01,0,2024-01-01 13:25:00+00:00
keen_murdock,1704111000,38.32165165090545,-36.668042826158015,2024-01-01,0,2024-01-01 12:10:00+00:00
keen_murdock,1704111060,38.32163421298693,-36.6680408339669,2024-01-01,0,2024-01-01 12:11:00+00:00
laughing_kapitsa,1704099120,38.320890577237485,-36.66654486894744,2024-01-01,0,2024-01-01 08:52:00+00:00
lucid_euler,1704123000,38.321047998331046,-36.66784889353607,2024-01-01,0,2024-01-01 15:30:00+00:00
lucid_euler,1704123420,38.321088680839274,-36.667779275270206,2024-01-01,0,2024-01-01 15:37:00+00:00
lucid_euler,1704124560,38.321106130366225,-36.667816403895124,2024-01-01,0,2024-01-01 15:56:00+00:00
lucid_euler,1704124620,38.32108778421866,-36.66782363798114,2024-01-01,0,2024-01-01 15:57:00+00:00
lucid_euler,1704139080,38.32129982609106,-36.667510989450086,2024-01-01,0,2024-01-01 19:58:00+00:00
lucid_euler,1704152580,38.32125272931321,-36.667490292807564,2024-01-01,0,2024-01-01 23:43:00+00:00
nervous_shirley,1704125640,38.32116383356039,-36.667782965414794,2024-01-01,0,2024-01-01 16:14:00+00:00
nervous_shirley,1704126360,38.32119866049801,-36.66781812821085,2024-01-01,0,2024-01-01 16:26:00+00:00
nervous_shirley,1704126900,38.32123667506757,-36.66784835964287,2024-01-01,0,2024-01-01 16:35:00+00:00
nervous_shirley,1704127320,38.321205860123,-36.66784831904961,2024-01-01,0,2024-01-01 16:42:00+00:00
nervous_shirley,1704127620,38.32124651525,-36.66783864178499,2024-01-01,0,2024-01-01 16:47:00+00:00
nostalgic_noether,1704133500,38.32176493371343,-36.668027668450456,2024-01-01,0,2024-01-01 18:25:00+00:00
optimistic_liskov,1704120120,38.32174990011969,-36.66643087477587,2024-01-01,0,2024-01-01 14:42:00+00:00
pedantic_jones,1704106080,38.32019924856945,-36.6675891284743,2024-01-01,0,2024-01-01 10:48:00+00:00
pedantic_jones,1704106140,38.320232701143055,-36.667581188156866,2024-01-01,0,2024-01-01 10:49:00+00:00
pedantic_jones,1704106740,38.32016900201542,-36.66751707676832,2024-01-01,0,2024-01-01 10:59:00+00:00
pedantic_jones,1704106800,38.32013978568819,-36.66753082250841,2024-01-01,0,2024-01-01 11:00:00+00:00
pedantic_jones,1704107040,38.320136079201745,-36.667508752594436,2024-01-01,0,2024-01-01 11:04:00+00:00
pedantic_jones,1704107640,38.32009198843395,-36.66755817946457,2024-01-01,0,2024-01-01 11:14:00+00:00
pedantic_jones,1704108240,38.320137317453565,-36.66756834820785,2024-01-01,0,2024-01-01 11:24:00+00:00
pedantic_jones,1704108300,38.32011762543261,-36.66756049079029,2024-01-01,0,2024-01-01 11:25:00+00:00
pedantic_jones,1704110340,38.32013055120941,-36.667640159081316,2024-01-01,0,2024-01-01 11:59:00+00:00
pedantic_jones,1704111000,38.3195644422333,-36.66749887222878,2024-01-01,0,2024-01-01 12:10:00+00:00
pedantic_jones,1704111120,38.319581944608615,-36.66747747088254,2024-01-01,0,2024-01-01 12:12:00+00:00
pedantic_jones,1704112440,38.319685598113985,-36.66674691367418,2024-01-01,0,2024-01-01 12:34:00+00:00
pedantic_jones,1704113640,38.319734234747095,-36.666725288989525,2024-01-01,0,2024-01-01 12:54:00+00:00
pedantic_jones,1704113940,38.31980202391916,-36.66673632381584,2024-01-01,0,2024-01-01 12:59:00+00:00
pedantic_jones,1704115260,38.319624074611404,-36.666746349874686,2024-01-01,0,2024-01-01 13:21:00+00:00
pedantic_jones,1704115620,38.31971007184678,-36.666772260334334,2024-01-01,0,2024-01-01 13:27:00+00:00
pedantic_jones,1704116940,38.31957362980324,-36.667117997366944,2024-01-01,0,2024-01-01 13:49:00+00:00
pedantic_jones,1704117960,38.320082508209275,-36.667260668343694,2024-01-01,0,2024-01-01 14:06:00+00:00
pedantic_jones,1704118260,38.320054502964595,-36.667260814948754,2024-01-01,0,2024-01-01 14:11:00+00:00
pedantic_jones,1704139080,38.31977859939506,-36.66682430551533,2024-01-01,0,2024-01-01 19:58:00+00:00
pedantic_jones,1704139620,38.32044209003916,-36.666773587284034,2024-01-01,0,2024-01-01 20:07:00+00:00
pedantic_jones,1704141840,38.320486315150774,-36.666775329063334,2024-01-01,0,2024-01-01 20:44:00+00:00
pedantic_jones,1704142080,38.32049134378678,-36.666779264492384,2024-01-01,0,2024-01-01 20:48:00+00:00
pedantic_jones,1704144360,38.32048573672213,-36.66677586479406,2024-01-01,0,2024-01-01 21:26:00+00:00
pedantic_jones,1704144540,38.32047575081953,-36.6667650576671,2024-01-01,0,2024-01-01 21:29:00+00:00
pedantic_jones,1704144600,38.32051597239274,-36.666799724824756,2024-01-01,0,2024-01-01 21:30:00+00:00
pedantic_jones,1704145860,38.32051532677422,-36.666792809618755,2024-01-01,0,2024-01-01 21:51:00+00:00
pedantic_jones,1704146580,38.320523987497985,-36.66681646377015,2024-01-01,0,2024-01-01 22:03:00+00:00
pedantic_jones,1704148020,38.32044691464876,-36.6667258246463,2024-01-01,0,2024-01-01 22:27:00+00:00
pedantic_jones,1704149820,38.32044982135353,-36.66673441624966,2024-01-01,0,2024-01-01 22:57:00+00:00
practical_haibt,1704106260,38.320128601731824,-36.666707408076924,2024-01-01,-7200,2024-01-01 08:51:00-02:00
practical_haibt,1704106680,38.32019775745045,-36.666696963440984,2024-01-01,-7200,2024-01-01 08:58:00-02:00
practical_haibt,1704108600,38.320136539326214,-36.666808216407546,2024-01-01,-7200,2024-01-01 09:30:00-02:00
practical_haibt,1704110160,38.32012752884142,-36.666822583498096,2024-01-01,-7200,2024-01-01 09:56:00-02:00
practical_haibt,1704110520,38.319697052260715,-36.6667750753757,2024-01-01,-7200,2024-01-01 10:02:00-02:00
practical_haibt,1704110580,38.31958147107071,-36.666736208798035,2024-01-01,-7200,2024-01-01 10:03:00-02:00
practical_haibt,1704110700,38.31961159052063,-36.66675226104133,2024-01-01,-7200,2024-01-01 10:05:00-02:00
practical_haibt,1704112980,38.320701135787104,-36.667090018418726,2024-01-01,-7200,2024-01-01 10:43:00-02:00
practical_haibt,1704114960,38.320951741065805,-36.66696815458739,2024-01-01,-7200,2024-01-01 11:16:00-02:00
practical_haibt,1704115320,38.32070199431084,-36.666923427729984,2024-01-01,-7200,2024-01-01 11:22:00-02:00
practical_haibt,1704115680,38.320799714437165,-36.666985265575896,2024-01-01,-7200,2024-01-01 11:28:00-02:00
practical_haibt,1704117420,38.32074621503022,-36.66717548858613,2024-01-01,-7200,2024-01-01 11:57:00-02:00
