uid,timestamp,latitude,longitude
wizardly_joliot,1704719760,38.3221423143121,-36.667180205878125
wizardly_joliot,1704720780,38.32218931936077,-36.66722743706434
wizardly_joliot,1704722940,38.32165829331176,-36.66645053346299
wizardly_joliot,1704723000,38.32174321856909,-36.66643038407189
wizardly_joliot,1704723900,38.321741995961546,-36.6664442282715
wizardly_joliot,1704724080,38.32175875306727,-36.6664512827124
wizardly_joliot,1704724620,38.3217380697693,-36.66648573918178
wizardly_joliot,1704724920,38.321784204488736,-36.66647694737895
wizardly_joliot,1704725040,38.32174228755092,-36.66643558645712
wizardly_joliot,1704725100,38.32176938815166,-36.66647109066551
wizardly_joliot,1704725580,38.321748903742346,-36.666427159390224
wizardly_joliot,1704726360,38.32160186899858,-36.66640588028055
wizardly_joliot,1704726660,38.32160469362908,-36.666441232925486
wizardly_joliot,1704726780,38.32156153191248,-36.66642640968277
wizardly_joliot,1704726960,38.32160066059571,-36.66644429888305
wizardly_joliot,1704727560,38.32164645327342,-36.66643942646638
wizardly_joliot,1704727920,38.32168482400038,-36.66646330256077
wizardly_joliot,1704728160,38.32168446225479,-36.66647388560872
wizardly_joliot,1704728580,38.3216814649194,-36.66647599378346
wizardly_joliot,1704729000,38.321621928228055,-36.66642768700216
wizardly_joliot,1704729060,38.32161821757008,-36.66643119561967
wizardly_joliot,1704729240,38.32161289251806,-36.66647429998208
wizardly_joliot,1704729480,38.32165013810266,-36.66647981406125
wizardly_joliot,1704729540,38.32169356508215,-36.666479897095165
wizardly_joliot,1704729840,38.32166645885603,-36.66648647614838
wizardly_joliot,1704730080,38.32166206372453,-36.66646641367794
wizardly_joliot,1704730380,38.32165269172598,-36.666488783198304
wizardly_joliot,1704730560,38.32166908118754,-36.66645630486784
wizardly_joliot,1704730860,38.32170906317106,-36.66643963405835
wizardly_joliot,1704730920,38.3216994955873,-36.66644672944404
wizardly_joliot,1704731100,38.32166826182133,-36.6664308604593
wizardly_joliot,1704731220,38.32169121502663,-36.66643650954535
wizardly_joliot,1704732180,38.3216040804695,-36.66646864420103
wizardly_joliot,1704732360,38.32160561479948,-36.66645437828791
wizardly_joliot,1704732420,38.32160059435368,-36.66646885495419
wizardly_joliot,1704732480,38.32158442309046,-36.66644810965661
wizardly_joliot,1704732720,38.32160021248407,-36.66638170835937
wizardly_joliot,1704774180,38.32072713212737,-36.66677817005166
wizardly_joliot,1704774480,38.32076350077244,-36.66673345444318
wizardly_joliot,1704774600,38.32072918030608,-36.66673917162196
wizardly_joliot,1704774720,38.32075849486557,-36.666763677973535
wizardly_joliot,1704774900,38.320799656726365,-36.66672754479092
wizardly_joliot,1704775080,38.32076953243309,-36.66673695167408
wizardly_joliot,1704775200,38.32078851426828,-36.66676266181601
wizardly_joliot,1704775920,38.320647919687055,-36.666733195887865
wizardly_joliot,1704886560,38.32167113143775,-36.666474367832826
wizardly_joliot,1704886620,38.32163723753134,-36.66642027864492
wizardly_joliot,1704888120,38.320949965610495,-36.66632230830856
wizardly_joliot,1704888240,38.3199459925826,-36.66633751509741
wizardly_joliot,1704888660,38.319587877615646,-36.6670420528328
wizardly_joliot,1704888960,38.31956037878699,-36.667140691504216
wizardly_joliot,1704889440,38.319646708460034,-36.66706849696127
wizardly_joliot,1704890040,38.320602333958966,-36.66798808823355
wizardly_joliot,1704890220,38.3214885403937,-36.66804397372262
wizardly_joliot,1704890400,38.321514400084894,-36.668058530924846
wizardly_joliot,1704890460,38.321483795371975,-36.66803902536539
wizardly_joliot,1704890820,38.32153163511206,-36.66800574421109
wizardly_joliot,1704890880,38.3215284439079,-36.668003852730514
wizardly_joliot,1704891060,38.32157476778194,-36.66809486121463
wizardly_joliot,1704933360,38.32142874089716,-36.667552575259286
wizardly_joliot,1704933480,38.32142105864028,-36.66756609251822
wizardly_joliot,1704952260,38.32137842516813,-36.66751401400516
wizardly_joliot,1704952320,38.32137770768245,-36.667503631553785
wizardly_joliot,1704952740,38.32132226846868,-36.66752050077492
wizardly_joliot,1704953040,38.32133614628693,-36.66751886876851
wizardly_joliot,1704953100,38.32136356886523,-36.66746972820237
wizardly_joliot,1704953160,38.32130967533122,-36.66752851259832
wizardly_joliot,1704953700,38.32132890903171,-36.6675473243321
wizardly_joliot,1704954660,38.32134558413602,-36.66754225110041
wizardly_joliot,1704954840,38.32134318595996,-36.66752829926666
wizardly_joliot,1704955740,38.32135173977351,-36.66753528460092
wizardly_joliot,1704956040,38.32133410669251,-36.667549584669096
wizardly_joliot,1704956640,38.32132867786581,-36.667514915633866
wizardly_joliot,1704995940,38.32011876231979,-36.66757241745495
wizardly_joliot,1704996540,38.32212909291623,-36.66722642928895
wizardly_joliot,1704996660,38.32205141069565,-36.66725969428489
wizardly_joliot,1704997500,38.32220901142247,-36.66715735091536
wizardly_joliot,1704997620,38.32204071228253,-36.66720551988341
wizardly_joliot,1704997860,38.32209209799802,-36.667302587720165
wizardly_joliot,1704998220,38.32208386019244,-36.66727820252528
wizardly_joliot,1704998280,38.32208546626833,-36.66725509384396
wizardly_joliot,1704998520,38.32212280833523,-36.66732449069271
wizardly_joliot,1704998820,38.322219744000606,-36.66735329683878
wizardly_joliot,1704999000,38.32205427509137,-36.66730546279132
wizardly_joliot,1704999240,38.32211811162716,-36.66731296818328
wizardly_joliot,1704999540,38.32215440392937,-36.66722830607177
wizardly_joliot,1705000140,38.32209628150325,-36.6673513305592
wizardly_joliot,1705000200,38.32221529066162,-36.66729312212025
wizardly_joliot,1705000500,38.32225103627557,-36.66730086029982
wizardly_joliot,1705000560,38.32225402153031,-36.66731812505241
wizardly_joliot,1705001340,38.32218220526879,-36.66717742136205
wizardly_joliot,1705002060,38.32212437976461,-36.66732633131015
wizardly_joliot,1705002360,38.32197940044787,-36.66706406182078
wizardly_joliot,1705002480,38.32211324960553,-36.66700993843478
wizardly_joliot,1705003020,38.3220304985819,-36.6671153935377
wizardly_joliot,1705003140,38.32208497559924,-36.6669929196579
wizardly_joliot,1705003740,38.32126405150001,-36.66752981162575
wizardly_joliot,1705003800,38.32118262627456,-36.6675534852472
wizardly_joliot,1705003860,38.32125180771115,-36.66755311307739
wizardly_joliot,1705004220,38.32128366513591,-36.66754170654921
wizardly_joliot,1705004640,38.32123146732184,-36.66754201109418
wizardly_joliot,1705029180,38.32121142864353,-36.6675470335399
wizardly_joliot,1705029720,38.32119503076039,-36.66755411058375
wizardly_joliot,1705029780,38.32119794699574,-36.66754087544976
wizardly_joliot,1705029840,38.32123664930438,-36.66751783777715
wizardly_joliot,1705030080,38.3212192333211,-36.667541873107965
wizardly_joliot,1705030320,38.3211958173363,-36.66751946711017
wizardly_joliot,1705030440,38.32123657395584,-36.66749983747636
wizardly_joliot,1705030500,38.32121140525621,-36.66750844351555
wizardly_joliot,1705031280,38.32124403889987,-36.66755203841132
wizardly_joliot,1705031400,38.32124109404451,-36.66752942728135
wizardly_joliot,1705031700,38.32127400962524,-36.66753397924875
wizardly_joliot,1705031760,38.32125912927906,-36.6675389061241
wizardly_joliot,1705031880,38.32124788262297,-36.66752968042491
wizardly_joliot,1705032120,38.32125817561632,-36.667506239572354
wizardly_joliot,1705032300,38.3212402366727,-36.66751360074164
wizardly_joliot,1705032420,38.32125247220486,-36.66752038417724
wizardly_joliot,1705032720,38.321205652067256,-36.66749770229354
wizardly_joliot,1705033140,38.32121202993682,-36.66747468729856
wizardly_joliot,1705033200,38.32121249004624,-36.667485316557936
wizardly_joliot,1705033320,38.321258262238885,-36.6674727158529
wizardly_joliot,1705033440,38.321270537980055,-36.66746952712933
wizardly_joliot,1705033920,38.32128842109153,-36.66745974873705
wizardly_joliot,1705035000,38.32121704965724,-36.66752886626591
wizardly_joliot,1705035180,38.32123478351684,-36.66755737208155
wizardly_joliot,1705118220,38.32138485682612,-36.66699028141543
wizardly_joliot,1705118700,38.32137758470359,-36.66694379612597
wizardly_joliot,1705118940,38.32141455732504,-36.66697012822921
wizardly_joliot,1705119000,38.321420910331575,-36.666947267334
wizardly_joliot,1705119180,38.32140439412344,-36.66695062899409
wizardly_joliot,1705119600,38.32141403884698,-36.66696228899387
wizardly_joliot,1705119660,38.32138963899579,-36.66696604361572
wizardly_joliot,1705119960,38.32140610650338,-36.66694753467111
wizardly_joliot,1705120200,38.32145704552308,-36.66697025331636
wizardly_joliot,1705120380,38.321378759444535,-36.66700921463807
wizardly_joliot,1705120560,38.32131337852634,-36.6670246782029
wizardly_joliot,1705120740,38.32134760732802,-36.66700123492664
wizardly_joliot,1705121460,38.32134220305429,-36.66701752750641
wizardly_joliot,1705121520,38.32135472845458,-36.66696295201923
wizardly_joliot,1705121820,38.32133268925548,-36.66701329524858
wizardly_joliot,1705121940,38.32134819902312,-36.66691230123461
wizardly_joliot,1705122720,38.3213491912982,-36.66698291693119
wizardly_joliot,1705122780,38.32138126515327,-36.66698308918136
wizardly_joliot,1705123260,38.32131457432072,-36.66696480720871
wizardly_joliot,1705123860,38.32133675287356,-36.666956297621226
wizardly_joliot,1705124220,38.32141187757617,-36.666993035162
wizardly_joliot,1705139760,38.321780955502135,-36.6672625116712
wizardly_joliot,1705140300,38.32171836741989,-36.66645468059949
wizardly_joliot,1705140420,38.321733037374834,-36.66644485572704
wizardly_joliot,1705140600,38.32170381734291,-36.66642184248795
wizardly_joliot,1705140720,38.32171172875923,-36.66642107274096
wizardly_joliot,1705141140,38.32170103592915,-36.666455287479295
wizardly_joliot,1705141500,38.32170397484018,-36.66643855958178
wizardly_joliot,1705143000,38.3217076524242,-36.66643309250291
wizardly_joliot,1705143300,38.32171154663011,-36.6664100494962
wizardly_joliot,1705143540,38.321696891466736,-36.66643880636071
wizardly_joliot,1705143660,38.32160388099201,-36.66640449347452
wizardly_joliot,1705143960,38.32159911413456,-36.66640117830421
wizardly_joliot,1705144980,38.321580713359324,-36.66641649493634
wizardly_joliot,1705146180,38.32168404341609,-36.6663867884268
wizardly_joliot,1705146960,38.32169710510711,-36.666426137099336
wizardly_joliot,1705147380,38.32180964946771,-36.6669579090583
wizardly_joliot,1705148520,38.32073373219217,-36.66804979012828
wizardly_joliot,1705148820,38.32068325025293,-36.6681648792268
wizardly_joliot,1705149420,38.31975696599914,-36.66696256623894
wizardly_joliot,1705149480,38.31976678533449,-36.66701231440051
wizardly_joliot,1705149600,38.319826743949314,-36.6669740437493
wizardly_joliot,1705149900,38.31962969470285,-36.66689592349262
wizardly_joliot,1705149960,38.3196373026576,-36.66690929508794
wizardly_joliot,1705150860,38.31964260463999,-36.66686863242631
wizardly_joliot,1705151220,38.31962322779816,-36.66702692306352
wizardly_joliot,1705151340,38.319661510371866,-36.66695107213779
wizardly_joliot,1705151820,38.31993816379923,-36.66746604790224
wizardly_joliot,1705152480,38.31975656387435,-36.66757405012503
wizardly_joliot,1705153080,38.3196935710582,-36.66766711343743
wizardly_joliot,1705153380,38.31976603960305,-36.66766166066208
wizardly_joliot,1705153980,38.31983603427359,-36.66766313722631
wizardly_joliot,1705154040,38.31987248422737,-36.66766997429709
wizardly_joliot,1705154340,38.3197919017265,-36.66765978513943
wizardly_joliot,1705154520,38.31988366271464,-36.66690530487481
wizardly_joliot,1705154640,38.32012417418125,-36.66628995068511
wizardly_joliot,1705154700,38.32050777735212,-36.66632530210368
wizardly_joliot,1705155900,38.32175100096293,-36.66640129675229
wizardly_joliot,1705156080,38.321769216377135,-36.66639766050208
wizardly_joliot,1705156140,38.32180540337732,-36.6664291606911
wizardly_joliot,1705156380,38.32176707131631,-36.66641812912391
wizardly_joliot,1705156440,38.321770756122056,-36.6664300227915
wizardly_joliot,1705157100,38.32180140418312,-36.66644908643185
wizardly_joliot,1705157340,38.32097214480841,-36.66669919460774
wizardly_joliot,1705157460,38.32090728821678,-36.66654404232116
wizardly_joliot,1705157700,38.320885048673055,-36.66655742726853
wizardly_joliot,1705157940,38.32105409901638,-36.666515148624846
wizardly_joliot,1705158240,38.32103592790594,-36.66651131303444
wizardly_joliot,1705159080,38.32093374293309,-36.66653169655458
wizardly_joliot,1705159260,38.32097689755736,-36.6665239041681
wizardly_joliot,1705161120,38.321466569633984,-36.66788973119895
wizardly_joliot,1705161480,38.32151559890647,-36.66778000458934
wizardly_joliot,1705161600,38.32152831788291,-36.6677666982775
