uid,timestamp,longitude,latitude,x,y,date,datetime,ha
unruffled_dijkstra,1704119557,-75.16033971981635,39.9505534906115,-8366810.745459411,4858759.447021005,2024-01-01,2024-01-01 10:32:37-04:00,7.072303325419659
unruffled_dijkstra,1704119740,-75.16029150187914,39.950551979172545,-8366805.377863195,4858759.22754167,2024-01-01,2024-01-01 10:35:40-04:00,5.73260290274824
unruffled_dijkstra,1704119760,-75.16032083225643,39.950500056004635,-8366808.642905858,4858751.687668611,2024-01-01,2024-01-01 10:36:00-04:00,8.259386844490246
unruffled_dijkstra,1704120106,-75.16022268396763,39.95060094650758,-8366797.717088327,4858766.338197229,2024-01-01,2024-01-01 10:41:46-04:00,7.199412112603288
unruffled_dijkstra,1704120358,-75.16032227620646,39.95064135827333,-8366808.803645641,4858772.20648339,2024-01-01,2024-01-01 10:45:58-04:00,8.167586330170275
unruffled_dijkstra,1704120431,-75.16026175088211,39.950565837852665,-8366802.065997353,4858761.2399908975,2024-01-01,2024-01-01 10:47:11-04:00,6.031504136587763
unruffled_dijkstra,1704120533,-75.1602545871484,39.95059940442644,-8366801.268534164,4858766.114268122,2024-01-01,2024-01-01 10:48:53-04:00,6.653085712464279
unruffled_dijkstra,1704120711,-75.1601990202538,39.950587014716426,-8366795.082855753,4858764.315130351,2024-01-01,2024-01-01 10:51:51-04:00,10.75392235988307
unruffled_dijkstra,1704120811,-75.16022599300278,39.950641692458376,-8366798.0854484355,4858772.255011189,2024-01-01,2024-01-01 10:53:31-04:00,7.13219156941091
unruffled_dijkstra,1704120971,-75.16025596722712,39.95055868453197,-8366801.422163825,4858760.201241515,2024-01-01,2024-01-01 10:56:11-04:00,5.868680131124395
unruffled_dijkstra,1704121049,-75.16025880817969,39.950581572940216,-8366801.738417218,4858763.524917842,2024-01-01,2024-01-01 10:57:29-04:00,7.113151409363162
unruffled_dijkstra,1704121188,-75.16026377052066,39.95059062876612,-8366802.290822488,4858764.839934636,2024-01-01,2024-01-01 10:59:48-04:00,5.660151857352406
unruffled_dijkstra,1704121242,-75.16028997099318,39.95054642608752,-8366805.207445746,4858758.421166173,2024-01-01,2024-01-01 11:00:42-04:00,19.663575220305137
unruffled_dijkstra,1704121307,-75.16024589476727,39.950567550399995,-8366800.300902724,4858761.4886736665,2024-01-01,2024-01-01 11:01:47-04:00,6.388063125150669
unruffled_dijkstra,1704121465,-75.16023454357162,39.95054949293324,-8366799.037293403,4858758.866509471,2024-01-01,2024-01-01 11:04:25-04:00,5.900522116399486
unruffled_dijkstra,1704121668,-75.16012728245234,39.95061702856404,-8366787.097040224,4858768.673509504,2024-01-01,2024-01-01 11:07:48-04:00,6.83147986872298
unruffled_dijkstra,1704121824,-75.16018272316172,39.95051642526465,-8366793.268671761,4858754.064682871,2024-01-01,2024-01-01 11:10:24-04:00,15.906412355476212
unruffled_dijkstra,1704121878,-75.16018812325751,39.95053230775493,-8366793.869807675,4858756.371012828,2024-01-01,2024-01-01 11:11:18-04:00,8.23319932829792
unruffled_dijkstra,1704121964,-75.16004914321171,39.95051519192719,-8366778.398619746,4858753.885587354,2024-01-01,2024-01-01 11:12:44-04:00,6.6710389307133635
unruffled_dijkstra,1704122525,-75.16012079822175,39.9505280017906,-8366786.375218977,4858755.745734601,2024-01-01,2024-01-01 11:22:05-04:00,8.553295849480763
unruffled_dijkstra,1704122650,-75.16000953996056,39.95060647475792,-8366773.990005993,4858767.140967068,2024-01-01,2024-01-01 11:24:10-04:00,7.465503060531451
unruffled_dijkstra,1704122784,-75.16010269135249,39.95059748135509,-8366784.35957151,4858765.835014567,2024-01-01,2024-01-01 11:26:24-04:00,12.803227283892332
unruffled_dijkstra,1704122930,-75.1602272514596,39.9505098826195,-8366798.2255392065,4858753.114611706,2024-01-01,2024-01-01 11:28:50-04:00,9.181487327329258
unruffled_dijkstra,1704123111,-75.16010037512447,39.950502395070735,-8366784.1017301865,4858752.027329225,2024-01-01,2024-01-01 11:31:51-04:00,12.183191744510179
unruffled_dijkstra,1704123238,-75.16017053015831,39.950536029854014,-8366791.91135283,4858756.911506776,2024-01-01,2024-01-01 11:33:58-04:00,6.332915490368968
unruffled_dijkstra,1704123278,-75.16008513230454,39.95053828500234,-8366782.404907234,4858757.238981688,2024-01-01,2024-01-01 11:34:38-04:00,7.372871533240708
unruffled_dijkstra,1704123382,-75.16007878814376,39.95059505924663,-8366781.698678486,4858765.483294712,2024-01-01,2024-01-01 11:36:22-04:00,9.883299840389828
unruffled_dijkstra,1704123807,-75.16057162346874,39.95076075202135,-8366836.560855908,4858789.5439464925,2024-01-01,2024-01-01 11:43:27-04:00,30.861277299112743
unruffled_dijkstra,1704123895,-75.16008840788174,39.95054358862373,-8366782.76954282,4858758.009131938,2024-01-01,2024-01-01 11:44:55-04:00,6.862733397535066
unruffled_dijkstra,1704124023,-75.16012327610206,39.95054640179603,-8366786.651055349,4858758.417638753,2024-01-01,2024-01-01 11:47:03-04:00,7.556587760220003
unruffled_dijkstra,1704124292,-75.16008761779534,39.950536745058045,-8366782.681590804,4858757.015363082,2024-01-01,2024-01-01 11:51:32-04:00,7.5767581705162526
unruffled_dijkstra,1704124368,-75.16013064980045,39.95060058902058,-8366787.4718917,4858766.286285729,2024-01-01,2024-01-01 11:52:48-04:00,6.5253644024121655
unruffled_dijkstra,1704124480,-75.16010005302365,39.95050714171262,-8366784.065874089,4858752.71659892,2024-01-01,2024-01-01 11:54:40-04:00,5.34967669252763
unruffled_dijkstra,1704124698,-75.16008682263063,39.950561563922044,-8366782.593073473,4858760.619364048,2024-01-01,2024-01-01 11:58:18-04:00,7.305779816164771
unruffled_dijkstra,1704124769,-75.16005045640746,39.95055209539631,-8366778.544804028,4858759.244418777,2024-01-01,2024-01-01 11:59:29-04:00,6.554126526668256
unruffled_dijkstra,1704124833,-75.16006293535793,39.950548901946064,-8366779.933954439,4858758.780690944,2024-01-01,2024-01-01 12:00:33-04:00,6.392452223209363
unruffled_dijkstra,1704124991,-75.16088191483965,39.94975846097917,-8366871.102333315,4858643.999710686,2024-01-01,2024-01-01 12:03:11-04:00,116.94753945245603
unruffled_dijkstra,1704125834,-75.15902304202545,39.94996323085308,-8366664.1735581895,4858673.7344881315,2024-01-01,2024-01-01 12:17:14-04:00,11.64031108061359
unruffled_dijkstra,1704125944,-75.15913578914497,39.950462714059576,-8366676.724510121,4858746.265169308,2024-01-01,2024-01-01 12:19:04-04:00,10.772008932036861
unruffled_dijkstra,1704126666,-75.15880637251955,39.95304500661482,-8366640.054019121,4859121.252065594,2024-01-01,2024-01-01 12:31:06-04:00,5.593342035916484
unruffled_dijkstra,1704126760,-75.15879081788671,39.95342612752914,-8366638.322485315,4859176.597632263,2024-01-01,2024-01-01 12:32:40-04:00,5.65653143335358
unruffled_dijkstra,1704126897,-75.15806286044395,39.953580132243495,-8366557.286633466,4859198.961956047,2024-01-01,2024-01-01 12:34:57-04:00,6.0665053560651385
unruffled_dijkstra,1704127040,-75.157225418315,39.95346371358069,-8366464.063002104,4859182.055815246,2024-01-01,2024-01-01 12:37:20-04:00,10.280528518780322
unruffled_dijkstra,1704127329,-75.15539990250845,39.95358516754954,-8366260.847512083,4859199.693176168,2024-01-01,2024-01-01 12:42:09-04:00,26.56136811963571
unruffled_dijkstra,1704127496,-75.15495544156677,39.95353860279068,-8366211.370346378,4859192.931108896,2024-01-01,2024-01-01 12:44:56-04:00,5.418833874688071
unruffled_dijkstra,1704127550,-75.15465854926734,39.95350523794024,-8366178.320446786,4859188.08591616,2024-01-01,2024-01-01 12:45:50-04:00,30.72383129449729
unruffled_dijkstra,1704127627,-75.1540128077065,39.95367526569624,-8366106.436825048,4859212.777112448,2024-01-01,2024-01-01 12:47:07-04:00,16.511065839504518
unruffled_dijkstra,1704127761,-75.15342920570181,39.953512905385615,-8366041.470547061,4859189.199370683,2024-01-01,2024-01-01 12:49:21-04:00,12.358218599234432
unruffled_dijkstra,1704128199,-75.15068317220901,39.953494830359894,-8365735.783496941,4859186.574543685,2024-01-01,2024-01-01 12:56:39-04:00,6.225567459971177
unruffled_dijkstra,1704128582,-75.14863159521103,39.9535121849351,-8365507.4029902015,4859189.094747971,2024-01-01,2024-01-01 13:03:02-04:00,5.562899235341513
unruffled_dijkstra,1704128700,-75.148118209286,39.95350548788327,-8365450.253130448,4859188.122212496,2024-01-01,2024-01-01 13:05:00-04:00,35.41083407336186
unruffled_dijkstra,1704128796,-75.14783257825498,39.953356524125084,-8365418.456829519,4859166.489951294,2024-01-01,2024-01-01 13:06:36-04:00,17.256402528884593
unruffled_dijkstra,1704128847,-75.14751360757431,39.95350259420532,-8365382.949175769,4859187.701997104,2024-01-01,2024-01-01 13:07:27-04:00,6.116248014845972
unruffled_dijkstra,1704128976,-75.14709288841519,39.95380146639468,-8365336.114933209,4859231.103843556,2024-01-01,2024-01-01 13:09:36-04:00,5.357231656279867
unruffled_dijkstra,1704129366,-75.1472346107522,39.953847428112944,-8365351.891391599,4859237.778363763,2024-01-01,2024-01-01 13:16:06-04:00,7.202583332100838
unruffled_dijkstra,1704129550,-75.14723223243472,39.95387154410054,-8365351.6266385075,4859241.280468016,2024-01-01,2024-01-01 13:19:10-04:00,5.969575105951571
unruffled_dijkstra,1704135374,-75.15341619199671,39.950846726806766,-8366040.021868035,4858802.028577657,2024-01-01,2024-01-01 14:56:14-04:00,7.66718294787937
unruffled_dijkstra,1704135433,-75.15336122471548,39.950898422711056,-8366033.902938278,4858809.535487321,2024-01-01,2024-01-01 14:57:13-04:00,5.606048487875533
unruffled_dijkstra,1704135646,-75.15336795405554,39.95094630854772,-8366034.652044987,4858816.489131261,2024-01-01,2024-01-01 15:00:46-04:00,5.80927008429192
unruffled_dijkstra,1704135660,-75.15340973285181,39.95088185736673,-8366039.302839314,4858807.1299858205,2024-01-01,2024-01-01 15:01:00-04:00,8.350095751467038
unruffled_dijkstra,1704135885,-75.1534264671984,39.9508785803206,-8366041.165698255,4858806.654116555,2024-01-01,2024-01-01 15:04:45-04:00,11.61043426995192
unruffled_dijkstra,1704136700,-75.15338516320443,39.95088039973546,-8366036.567758678,4858806.918319002,2024-01-01,2024-01-01 15:18:20-04:00,6.232463853952526
unruffled_dijkstra,1704136808,-75.1534343072957,39.950872721808146,-8366042.038453894,4858805.803385219,2024-01-01,2024-01-01 15:20:08-04:00,5.788911154281019
unruffled_dijkstra,1704136963,-75.15338068549866,39.95090784469855,-8366036.069302753,4858810.903681601,2024-01-01,2024-01-01 15:22:43-04:00,6.282450972229187
unruffled_dijkstra,1704137279,-75.15336147946252,39.95092149673514,-8366033.931296589,4858812.88613398,2024-01-01,2024-01-01 15:27:59-04:00,5.6321589587237835
unruffled_dijkstra,1704137304,-75.15343607766883,39.95082102618848,-8366042.23553093,4858798.29651971,2024-01-01,2024-01-01 15:28:24-04:00,11.88932546506905
unruffled_dijkstra,1704137389,-75.15337465230496,39.95090557188365,-8366035.397690701,4858810.573639505,2024-01-01,2024-01-01 15:29:49-04:00,5.342131228186124
unruffled_dijkstra,1704137650,-75.15342945999195,39.95092241898421,-8366041.4988545105,4858813.020056494,2024-01-01,2024-01-01 15:34:10-04:00,6.29992786762097
unruffled_dijkstra,1704137796,-75.1534363270512,39.950927251988055,-8366042.263292047,4858813.7218713,2024-01-01,2024-01-01 15:36:36-04:00,6.279837189188538
unruffled_dijkstra,1704137930,-75.1534064790219,39.95091567912101,-8366038.9406246245,4858812.041341077,2024-01-01,2024-01-01 15:38:50-04:00,6.873905974700747
unruffled_dijkstra,1704138006,-75.15339621685172,39.95092602317419,-8366037.798245066,4858813.543431593,2024-01-01,2024-01-01 15:40:06-04:00,5.358955561281232
unruffled_dijkstra,1704138090,-75.15327523574734,39.95095078255289,-8366024.3306901315,4858817.13881503,2024-01-01,2024-01-01 15:41:30-04:00,11.920086705331343
unruffled_dijkstra,1704138714,-75.15339853965071,39.95093007012562,-8366038.056817868,4858814.131101426,2024-01-01,2024-01-01 15:51:54-04:00,6.066846398447728
unruffled_dijkstra,1704138879,-75.15332801892151,39.95093080553325,-8366030.206486202,4858814.237892155,2024-01-01,2024-01-01 15:54:39-04:00,6.69356976008168
unruffled_dijkstra,1704138972,-75.1533643422303,39.950883114151495,-8366034.249978442,4858807.312487147,2024-01-01,2024-01-01 15:56:12-04:00,5.839145205459411
unruffled_dijkstra,1704139044,-75.15338592968484,39.95087881211774,-8366036.653082888,4858806.687776483,2024-01-01,2024-01-01 15:57:24-04:00,7.2644727298067835
unruffled_dijkstra,1704139155,-75.15335927440898,39.95087544480537,-8366033.685831152,4858806.198799419,2024-01-01,2024-01-01 15:59:15-04:00,6.334726085852143
unruffled_dijkstra,1704139217,-75.15342236116146,39.950965419857376,-8366040.7086163135,4858819.264342408,2024-01-01,2024-01-01 16:00:17-04:00,8.44083658171437
unruffled_dijkstra,1704139287,-75.15344891121754,39.95085273257353,-8366043.664155036,4858802.900691884,2024-01-01,2024-01-01 16:01:27-04:00,8.462424127554506
unruffled_dijkstra,1704139325,-75.15339002112299,39.95086406474203,-8366037.108539698,4858804.54626804,2024-01-01,2024-01-01 16:02:05-04:00,10.94574081525008
unruffled_dijkstra,1704139480,-75.15341192914775,39.950910661786246,-8366039.54732986,4858811.312759157,2024-01-01,2024-01-01 16:04:40-04:00,25.22802011116906
unruffled_dijkstra,1704139558,-75.15348119487855,39.950895089998205,-8366047.257955742,4858809.051534414,2024-01-01,2024-01-01 16:05:58-04:00,7.501423321395028
unruffled_dijkstra,1704139829,-75.15339838945117,39.95094109242482,-8366038.04009773,4858815.731682395,2024-01-01,2024-01-01 16:10:29-04:00,5.737472927852853
unruffled_dijkstra,1704140090,-75.15339526550181,39.95089016182057,-8366037.692341278,4858808.335899477,2024-01-01,2024-01-01 16:14:50-04:00,5.609931992476477
unruffled_dijkstra,1704140318,-75.15350774495981,39.95087712484401,-8366050.213497268,4858806.442762633,2024-01-01,2024-01-01 16:18:38-04:00,13.082828575244395
unruffled_dijkstra,1704140419,-75.15333948623227,39.95084158931325,-8366031.483021396,4858801.2825478865,2024-01-01,2024-01-01 16:20:19-04:00,7.407034275879264
unruffled_dijkstra,1704140516,-75.15341069283505,39.95089314889364,-8366039.40970416,4858808.769660998,2024-01-01,2024-01-01 16:21:56-04:00,5.427267952127616
unruffled_dijkstra,1704140756,-75.15339423143031,39.95086319109571,-8366037.577228966,4858804.419403385,2024-01-01,2024-01-01 16:25:56-04:00,6.4651308438954995
unruffled_dijkstra,1704140939,-75.15345203844703,39.95089237525297,-8366044.012276632,4858808.6573183965,2024-01-01,2024-01-01 16:28:59-04:00,5.901034589939145
unruffled_dijkstra,1704141014,-75.15339899979341,39.95087495327296,-8366038.108040717,4858806.127422593,2024-01-01,2024-01-01 16:30:14-04:00,6.459916013530838
unruffled_dijkstra,1704141084,-75.15332612453771,39.95081216593076,-8366029.995604362,4858797.009897475,2024-01-01,2024-01-01 16:31:24-04:00,23.919401020347127
unruffled_dijkstra,1704141202,-75.15341699380234,39.950884402566984,-8366040.111124629,4858807.499581664,2024-01-01,2024-01-01 16:33:22-04:00,10.221759298180402
unruffled_dijkstra,1704141461,-75.15338615621873,39.950827826034924,-8366036.678300525,4858799.283944105,2024-01-01,2024-01-01 16:37:41-04:00,8.456935543435089
unruffled_dijkstra,1704141778,-75.15344612574029,39.95092152561367,-8366043.354077128,4858812.890327518,2024-01-01,2024-01-01 16:42:58-04:00,5.354789329463232
unruffled_dijkstra,1704141918,-75.15338146299968,39.95085727943682,-8366036.155853769,4858803.560954696,2024-01-01,2024-01-01 16:45:18-04:00,8.609355462869694
unruffled_dijkstra,1704142150,-75.15343632486541,39.950965884065305,-8366042.263048727,4858819.331751456,2024-01-01,2024-01-01 16:49:10-04:00,8.86759838373
unruffled_dijkstra,1704142330,-75.15344005087803,39.95083835136311,-8366042.6778265545,4858800.812356138,2024-01-01,2024-01-01 16:52:10-04:00,7.181314424627034
unruffled_dijkstra,1704142461,-75.15347693510698,39.950949124247174,-8366046.78376014,4858816.898007456,2024-01-01,2024-01-01 16:54:21-04:00,7.243919910820362
unruffled_dijkstra,1704142526,-75.15347570464995,39.95088059162342,-8366046.646786289,4858806.946183602,2024-01-01,2024-01-01 16:55:26-04:00,6.462356207603972
unruffled_dijkstra,1704142684,-75.15339018064442,39.95088523903609,-8366037.126297545,4858807.621047749,2024-01-01,2024-01-01 16:58:04-04:00,6.769752252094406
unruffled_dijkstra,1704143221,-75.15351405031309,39.95093626981852,-8366050.915405984,4858815.031377306,2024-01-01,2024-01-01 17:07:01-04:00,6.839796493324862
unruffled_dijkstra,1704143339,-75.15356375001271,39.950994179081626,-8366056.447951238,4858823.440557908,2024-01-01,2024-01-01 17:08:59-04:00,27.317841572511284
unruffled_dijkstra,1704143385,-75.15343589502031,39.950890858121454,-8366042.215198589,4858808.437011342,2024-01-01,2024-01-01 17:09:45-04:00,9.263724480730552
unruffled_dijkstra,1704143428,-75.15344401078261,39.950998117830956,-8366043.118641116,4858824.012515962,2024-01-01,2024-01-01 17:10:28-04:00,9.030587653115568
unruffled_dijkstra,1704143724,-75.15333889625306,39.95098170033279,-8366031.417345212,4858821.628480152,2024-01-01,2024-01-01 17:15:24-04:00,16.29531953069337
unruffled_dijkstra,1704143803,-75.15343195764476,39.950888110814624,-8366041.776891949,4858808.038066984,2024-01-01,2024-01-01 17:16:43-04:00,6.608320958629404
unruffled_dijkstra,1704143852,-75.15345613995694,39.950869839620005,-8366044.468854627,4858805.384854469,2024-01-01,2024-01-01 17:17:32-04:00,11.574490718490429
unruffled_dijkstra,1704144030,-75.15333002457116,39.950822341817045,-8366030.429754101,4858798.487565741,2024-01-01,2024-01-01 17:20:30-04:00,12.526688602432628
unruffled_dijkstra,1704144087,-75.15341511978268,39.95092835812181,-8366039.9025097145,4858813.882496265,2024-01-01,2024-01-01 17:21:27-04:00,6.09268804728801
unruffled_dijkstra,1704146020,-75.15910281790727,39.950358435513,-8366673.05416873,4858731.122686505,2024-01-01,2024-01-01 17:53:40-04:00,5.626508298757301
unruffled_dijkstra,1704146098,-75.15973693716126,39.950450912932496,-8366743.644001186,4858744.551504411,2024-01-01,2024-01-01 17:54:58-04:00,7.562577509715769
unruffled_dijkstra,1704146101,-75.16030589353498,39.95040843033503,-8366806.979934994,4858738.3825252475,2024-01-01,2024-01-01 17:55:01-04:00,5.685134561470453
unruffled_dijkstra,1704146223,-75.16025465417603,39.950617286007464,-8366801.275995646,4858768.710893459,2024-01-01,2024-01-01 17:57:03-04:00,15.67523775091539
unruffled_dijkstra,1704146286,-75.16025131478094,39.950541397795504,-8366800.904255886,4858757.69099706,2024-01-01,2024-01-01 17:58:06-04:00,7.038897319706379
unruffled_dijkstra,1704146383,-75.16035989324564,39.950460507849606,-8366812.991155286,4858745.944801191,2024-01-01,2024-01-01 17:59:43-04:00,10.885567091982562
unruffled_dijkstra,1704146446,-75.16024317898571,39.95047583081592,-8366799.998583302,4858748.169879665,2024-01-01,2024-01-01 18:00:46-04:00,9.953113452673252
unruffled_dijkstra,1704146584,-75.15932593503585,39.95042011362645,-8366697.8914538715,4858740.0790779395,2024-01-01,2024-01-01 18:03:04-04:00,8.866132059150289
unruffled_dijkstra,1704146692,-75.15910730833528,39.95013824005171,-8366673.554040889,4858699.147767532,2024-01-01,2024-01-01 18:04:52-04:00,5.451432809451969
unruffled_dijkstra,1704146723,-75.15904949100236,39.948950699545314,-8366667.117844831,4858526.704972719,2024-01-01,2024-01-01 18:05:23-04:00,6.861873502479757
unruffled_dijkstra,1704146762,-75.15900129277264,39.94866875006659,-8366661.752442441,4858485.7635196755,2024-01-01,2024-01-01 18:06:02-04:00,8.336368760093354
unruffled_dijkstra,1704146937,-75.15898729132938,39.9475703836648,-8366660.193808906,4858326.273021652,2024-01-01,2024-01-01 18:08:57-04:00,7.1358959022323045
unruffled_dijkstra,1704146968,-75.159067961072,39.94736538613317,-8366669.173923576,4858296.506227168,2024-01-01,2024-01-01 18:09:28-04:00,5.627006611273448
unruffled_dijkstra,1704147193,-75.15913362273888,39.94643353493592,-8366676.4833469,4858161.19731695,2024-01-01,2024-01-01 18:13:13-04:00,10.043160605978418
unruffled_dijkstra,1704147266,-75.15899452139965,39.945092627732535,-8366660.998656648,4857966.494901832,2024-01-01,2024-01-01 18:14:26-04:00,10.930589599658393
unruffled_dijkstra,1704147345,-75.15897879860219,39.94445426029286,-8366659.24840284,4857873.804010152,2024-01-01,2024-01-01 18:15:45-04:00,7.225174154818815
unruffled_dijkstra,1704147361,-75.15869058290411,39.944460867314106,-8366627.164378093,4857874.763344581,2024-01-01,2024-01-01 18:16:01-04:00,6.427523439108728
unruffled_dijkstra,1704147510,-75.15805548346458,39.94437525441841,-8366556.465431879,4857862.3324248195,2024-01-01,2024-01-01 18:18:30-04:00,7.566066704061055
unruffled_dijkstra,1704147589,-75.15767803125978,39.94445711690453,-8366514.447644643,4857874.218787969,2024-01-01,2024-01-01 18:19:49-04:00,5.508735466987554
unruffled_dijkstra,1704147800,-75.15585630003588,39.944209094717536,-8366311.6534524355,4857838.206221729,2024-01-01,2024-01-01 18:23:20-04:00,5.606894563556515
unruffled_dijkstra,1704147845,-75.15582731254489,39.944014217851866,-8366308.426579699,4857809.910393024,2024-01-01,2024-01-01 18:24:05-04:00,8.32217901563298
unruffled_dijkstra,1704147918,-75.15554160587992,39.94403939569395,-8366276.6218592385,4857813.56617341,2024-01-01,2024-01-01 18:25:18-04:00,5.5148364913391585
unruffled_dijkstra,1704148126,-75.15462862074192,39.94401631061388,-8366174.988818575,4857810.214258503,2024-01-01,2024-01-01 18:28:46-04:00,7.103656487558988
unruffled_dijkstra,1704148263,-75.15377965156075,39.9440034518187,-8366080.482001628,4857808.3471834995,2024-01-01,2024-01-01 18:31:03-04:00,10.404028267009167
unruffled_dijkstra,1704166484,-75.15332919595485,39.942917297348686,-8366030.337512955,4857650.64068421,2024-01-01,2024-01-01 23:34:44-04:00,6.035029904429319
unruffled_dijkstra,1704166554,-75.15340174812722,39.9429475010737,-8366038.413983838,4857655.026144207,2024-01-01,2024-01-01 23:35:54-04:00,7.9791394036672365
unruffled_dijkstra,1704166610,-75.15339182912356,39.94288791622056,-8366037.3098054025,4857646.374663846,2024-01-01,2024-01-01 23:36:50-04:00,13.11271180996939
unruffled_dijkstra,1704166711,-75.15337986990016,39.94292813708809,-8366035.978510743,4857652.214570769,2024-01-01,2024-01-01 23:38:31-04:00,6.682777292606073
unruffled_dijkstra,1704166751,-75.15331120080086,39.94292245082105,-8366028.334301574,4857651.388947636,2024-01-01,2024-01-01 23:39:11-04:00,5.413905850484579
unruffled_dijkstra,1704167222,-75.15338792907716,39.942976812529395,-8366036.875654221,4857659.282052124,2024-01-01,2024-01-01 23:47:02-04:00,7.768444524094717
unruffled_dijkstra,1704167361,-75.1533084853362,39.942933650068575,-8366028.032017432,4857653.015033455,2024-01-01,2024-01-01 23:49:21-04:00,5.356737690487824
unruffled_dijkstra,1704167425,-75.15325431277456,39.942929743219636,-8366022.001555456,4857652.44777463,2024-01-01,2024-01-01 23:50:25-04:00,9.34134645026013
unruffled_dijkstra,1704167625,-75.15334965428113,39.94289717368406,-8366032.6149234185,4857647.718809715,2024-01-01,2024-01-01 23:53:45-04:00,9.0956909340551
