uid,timestamp,tz_offset,longitude,latitude
wizardly_joliot,1704845880,-18000,38.32048084074172,-36.666911085649794
wizardly_joliot,1704871620,-18000,38.32042178255639,-36.66695096515528
wizardly_joliot,1704871740,-18000,38.32052572481024,-36.66686605658945
wizardly_joliot,1704872760,-18000,38.32038174300011,-36.666919030185326
wizardly_joliot,1704873540,-18000,38.320404520278,-36.666866166643494
wizardly_joliot,1704875400,-18000,38.320519624207904,-36.66691903257585
wizardly_joliot,1704876300,-18000,38.32041289026925,-36.66693678516842
wizardly_joliot,1704876840,-18000,38.32035935450622,-36.666967270054
wizardly_joliot,1704879600,-18000,38.32031186598418,-36.66684105624267
wizardly_joliot,1704879780,-18000,38.32034269039353,-36.66686179151681
wizardly_joliot,1704880020,-18000,38.32032550648954,-36.66692239348484
wizardly_joliot,1704881760,-18000,38.320526382053785,-36.666875318675224
wizardly_joliot,1704881940,-18000,38.32045483548546,-36.66690522334243
wizardly_joliot,1704882540,-18000,38.320456818197236,-36.66697811528026
wizardly_joliot,1704884460,-18000,38.32045180434261,-36.66676583125308
wizardly_joliot,1704885120,-18000,38.32033352895151,-36.66686538432893
wizardly_joliot,1704887580,-18000,38.32071183088317,-36.666794417100085
wizardly_joliot,1704916080,-18000,38.32139494286658,-36.66785245626304
wizardly_joliot,1704916500,-18000,38.32149331002549,-36.66782004246807
wizardly_joliot,1704916740,-18000,38.321429486700225,-36.667723181390905
wizardly_joliot,1704917100,-18000,38.32152113455643,-36.6677670403329
wizardly_joliot,1704919860,-18000,38.321583743698206,-36.66778210485265
wizardly_joliot,1704922980,-18000,38.32146459958279,-36.66792474137602
wizardly_joliot,1704932760,-18000,38.320767393307236,-36.666749652081805
wizardly_joliot,1704932880,-18000,38.32075517146985,-36.66673908064987
wizardly_joliot,1704933060,-18000,38.320795352953326,-36.66670456794002
wizardly_joliot,1704933180,-18000,38.32069025895378,-36.66673759868251
wizardly_joliot,1704933960,-18000,38.3207963124692,-36.6667263762364
wizardly_joliot,1704935640,-18000,38.32136240431994,-36.66748168525066
wizardly_joliot,1704938220,-18000,38.32137799072934,-36.66752505989794
wizardly_joliot,1704939660,-18000,38.321308035739456,-36.66754472967553
wizardly_joliot,1704947340,-18000,38.32145416824089,-36.66756516774162
wizardly_joliot,1704947940,-18000,38.321401534037086,-36.667527465447115
wizardly_joliot,1704948780,-18000,38.321484095955135,-36.66756177072456
wizardly_joliot,1704949560,-18000,38.32140125534113,-36.66745947860942
wizardly_joliot,1704951060,-18000,38.32135467522288,-36.667571871982965
wizardly_joliot,1704952200,-18000,38.32131674032252,-36.667478883726844
wizardly_joliot,1704952440,-18000,38.321443642761714,-36.66746833830785
wizardly_joliot,1704952500,-18000,38.32137338043657,-36.667445536431245
wizardly_joliot,1704953880,-18000,38.32140385806261,-36.667538523465026
wizardly_joliot,1704954780,-18000,38.32147385096074,-36.66750863800955
wizardly_joliot,1704955140,-18000,38.32148444564886,-36.66753362077279
wizardly_joliot,1704955500,-18000,38.321328107980406,-36.66751918815925
wizardly_joliot,1704958500,-18000,38.32143620372488,-36.66745223022495
wizardly_joliot,1704958560,-18000,38.32133100524051,-36.66739736853128
wizardly_joliot,1704958740,-18000,38.32123763241866,-36.66747747118517
wizardly_joliot,1704959280,-18000,38.32138262014423,-36.667502115099644
wizardly_joliot,1704959400,-18000,38.3213715209251,-36.66745510995935
wizardly_joliot,1704960960,-18000,38.32135427691018,-36.66749850118193
wizardly_joliot,1704962100,-18000,38.3214285844311,-36.667537967083824
wizardly_joliot,1704962160,-18000,38.32134872816093,-36.66748996211561
wizardly_joliot,1704964500,-18000,38.32126052458239,-36.66754541455365
wizardly_joliot,1704964980,-18000,38.32136702743148,-36.667590786194
wizardly_joliot,1704966780,-18000,38.32146534697693,-36.66748593382047
wizardly_joliot,1704977520,-18000,38.3214023365413,-36.66752690519278
wizardly_joliot,1704978720,-18000,38.32206942070811,-36.66770110819018
wizardly_joliot,1705024020,-18000,38.32129497258742,-36.66747042230627
wizardly_joliot,1705024200,-18000,38.32133417414346,-36.667489342944315
wizardly_joliot,1705026120,-18000,38.32123557693805,-36.667559246396635
wizardly_joliot,1705028100,-18000,38.32124958734926,-36.66753204648192
wizardly_joliot,1705028160,-18000,38.321245440390086,-36.66758639973403
wizardly_joliot,1705031220,-18000,38.321315274958465,-36.667503950324125
wizardly_joliot,1705036920,-18000,38.321170875877534,-36.6675571716341
wizardly_joliot,1705038420,-18000,38.32125871144657,-36.66753426703843
wizardly_joliot,1705039080,-18000,38.32139658104653,-36.667467708390376
wizardly_joliot,1705039140,-18000,38.32131738481845,-36.667492472401165
wizardly_joliot,1705039200,-18000,38.3212949120901,-36.66750523406231
wizardly_joliot,1705086420,-18000,38.32160013108963,-36.66729034821883
wizardly_joliot,1705089240,-18000,38.32166242349822,-36.667327408004844
wizardly_joliot,1705092480,-18000,38.32178873099371,-36.66723006301584
wizardly_joliot,1705093200,-18000,38.32173837162613,-36.66730242817423
wizardly_joliot,1705094880,-18000,38.32163034250582,-36.667388650166735
wizardly_joliot,1705095540,-18000,38.32168263661659,-36.667338409043055
wizardly_joliot,1705096260,-18000,38.32169169893986,-36.66736089920214
wizardly_joliot,1705096440,-18000,38.321616142525656,-36.66741893644044
wizardly_joliot,1705097460,-18000,38.321559104953955,-36.66752554025186
wizardly_joliot,1705101420,-18000,38.32224628306397,-36.66619483317967
wizardly_joliot,1705104360,-18000,38.31975442875885,-36.66609579527095
wizardly_joliot,1705104540,-18000,38.319805863184975,-36.66627113104334
wizardly_joliot,1705104780,-18000,38.31980428097808,-36.666187879430815
wizardly_joliot,1705105740,-18000,38.319899968978895,-36.666131605236444
wizardly_joliot,1705107780,-18000,38.320608986814186,-36.66817937702867
wizardly_joliot,1705108680,-18000,38.320639824652496,-36.66680553875715
wizardly_joliot,1705142160,-18000,38.32132970111195,-36.66713200947857
wizardly_joliot,1705142220,-18000,38.32139690809432,-36.66710519149277
wizardly_joliot,1705142400,-18000,38.321281610691884,-36.667114057672634
wizardly_joliot,1705142520,-18000,38.32139300199433,-36.66710300284327
wizardly_joliot,1705155060,-18000,38.32117767894494,-36.667702572337014
wizardly_joliot,1705156620,-18000,38.32097652252175,-36.667738116143944
wizardly_joliot,1705160520,-18000,38.32160448053428,-36.667272342489895
wizardly_joliot,1705161840,-18000,38.32157346876283,-36.667256792185235
wizardly_joliot,1705162200,-18000,38.32153656728823,-36.667322436802216
wizardly_joliot,1705185120,-18000,38.321767907033745,-36.666341541155894
wizardly_joliot,1705186080,-18000,38.3218039993588,-36.66640053456359
wizardly_joliot,1705197540,-18000,38.321498053997324,-36.667301823741504
wizardly_joliot,1705198560,-18000,38.32142478567632,-36.6672814803225
wizardly_joliot,1705266000,-18000,38.32011262064717,-36.66786083185372
wizardly_joliot,1705266360,-18000,38.32017519901293,-36.667803954789406
wizardly_joliot,1705269780,-18000,38.320204342329625,-36.667789910282565
wizardly_joliot,1705269840,-18000,38.32005401124243,-36.667815589977984
wizardly_joliot,1705271580,-18000,38.320125933389384,-36.66774948611459
wizardly_joliot,1705273680,-18000,38.32070022870167,-36.667959100291476
wizardly_joliot,1705275180,-18000,38.3198308712634,-36.667667172791255
wizardly_joliot,1705275660,-18000,38.319721709725975,-36.66756648770823
wizardly_joliot,1705318500,-18000,38.32075303752411,-36.66677744900118
wizardly_joliot,1705319760,-18000,38.32068338395126,-36.66680573041
wizardly_joliot,1705319880,-18000,38.3207072256598,-36.66679642476032
wizardly_joliot,1705321020,-18000,38.32070719239415,-36.66683679364163
wizardly_joliot,1705321440,-18000,38.32069023276794,-36.666673662249146
wizardly_joliot,1705321920,-18000,38.320768793078734,-36.66671678792191
wizardly_joliot,1705322400,-18000,38.32073669740089,-36.66674939182459
wizardly_joliot,1705322520,-18000,38.32068851410209,-36.66671236690178
wizardly_joliot,1705323120,-18000,38.32064376101644,-36.6667158715374
wizardly_joliot,1705323540,-18000,38.320732972758236,-36.66677261855149
wonderful_swirles,1704142800,-18000,38.321640952759374,-36.666445654413145
wonderful_swirles,1704143040,-18000,38.32163923665788,-36.66638534001936
wonderful_swirles,1704143220,-18000,38.32169094579791,-36.66641951421849
wonderful_swirles,1704143880,-18000,38.321669588756244,-36.66648853495344
wonderful_swirles,1704145560,-18000,38.321623023065335,-36.66649914938029
wonderful_swirles,1704145800,-18000,38.32163837858663,-36.66647554747913
wonderful_swirles,1704146160,-18000,38.32166619029884,-36.66646804815917
wonderful_swirles,1704210840,-18000,38.321650323280544,-36.66747873027859
wonderful_swirles,1704211380,-18000,38.32170309530541,-36.6674934370901
wonderful_swirles,1704211560,-18000,38.32166825897477,-36.667454413408485
wonderful_swirles,1704211800,-18000,38.32176747972976,-36.667569135458685
wonderful_swirles,1704212040,-18000,38.32181434602095,-36.667477098475544
wonderful_swirles,1704212280,-18000,38.32182586520783,-36.6675440125058
wonderful_swirles,1704212460,-18000,38.32182704628401,-36.66740021992833
wonderful_swirles,1704212700,-18000,38.321840717689966,-36.66745566480208
wonderful_swirles,1704213060,-18000,38.32175890185558,-36.667460243572926
wonderful_swirles,1704215160,-18000,38.32084575892796,-36.66713580070724
wonderful_swirles,1704215460,-18000,38.32106796245113,-36.666984699941274
wonderful_swirles,1704215760,-18000,38.321214733752264,-36.66707067212724
wonderful_swirles,1704216180,-18000,38.32103655806628,-36.66727408286196
wonderful_swirles,1704217860,-18000,38.320924316988716,-36.667278976846546
wonderful_swirles,1704218340,-18000,38.32087573249792,-36.66718798964473
wonderful_swirles,1704218700,-18000,38.32098190740847,-36.66727826087721
wonderful_swirles,1704219660,-18000,38.32096845470997,-36.667232288112956
wonderful_swirles,1704219720,-18000,38.320681559156704,-36.667118846699765
wonderful_swirles,1704228720,-18000,38.321586910184074,-36.66638980752608
wonderful_swirles,1704228900,-18000,38.32159966057488,-36.666395407263174
wonderful_swirles,1704229200,-18000,38.32162224862448,-36.66643336138593
wonderful_swirles,1704230280,-18000,38.3216086491242,-36.666442422205115
wonderful_swirles,1704230700,-18000,38.32158167967621,-36.66645530653142
wonderful_swirles,1704230880,-18000,38.32159490316781,-36.66639196874193
wonderful_swirles,1704232200,-18000,38.321564093488554,-36.66642209026823
wonderful_swirles,1704233040,-18000,38.32166230213511,-36.66649408730539
wonderful_swirles,1704233400,-18000,38.321628088240956,-36.66647984282886
wonderful_swirles,1704233520,-18000,38.321599361418464,-36.66649661887444
wonderful_swirles,1704233880,-18000,38.321755189592615,-36.666451788958504
wonderful_swirles,1704234780,-18000,38.32165538333612,-36.666380929479494
wonderful_swirles,1704235080,-18000,38.32165561924969,-36.666548060225594
wonderful_swirles,1704237120,-18000,38.32122480225546,-36.667527378271885
wonderful_swirles,1704238200,-18000,38.3211762025274,-36.66744227482984
wonderful_swirles,1704238440,-18000,38.321227726202665,-36.66755046797049
wonderful_swirles,1704238560,-18000,38.32127940887565,-36.66753166525182
wonderful_swirles,1704238620,-18000,38.321181052641215,-36.66748331701705
wonderful_swirles,1704238740,-18000,38.3211389017737,-36.66750132487043
wonderful_swirles,1704239580,-18000,38.32114088464981,-36.66751881259424
wonderful_swirles,1704241920,-18000,38.3212527195687,-36.66760448375106
wonderful_swirles,1704253080,-18000,38.32125232268649,-36.66758701045968
wonderful_swirles,1704301860,-18000,38.322102790023784,-36.6677679083097
wonderful_swirles,1704342600,-18000,38.321311148009,-36.66685014108139
wonderful_swirles,1704343980,-18000,38.321380724492606,-36.666916201245265
wonderful_swirles,1704344400,-18000,38.321366200616374,-36.66695320167976
wonderful_swirles,1704371520,-18000,38.32081242522567,-36.66746793299136
wonderful_swirles,1704432360,-18000,38.32048861846285,-36.66699588216722
wonderful_swirles,1704432480,-18000,38.320504704144305,-36.667032761013694
wonderful_swirles,1704432600,-18000,38.3203430536883,-36.66693654089129
wonderful_swirles,1704433380,-18000,38.32050243395044,-36.66699684492563
wonderful_swirles,1704433500,-18000,38.320493280859594,-36.66693117515614
wonderful_swirles,1704434160,-18000,38.320517880387115,-36.66699602611849
wonderful_swirles,1704434580,-18000,38.32034817123224,-36.66697605512547
wonderful_swirles,1704434940,-18000,38.32040133121075,-36.66698066892331
wonderful_swirles,1704435780,-18000,38.32047457770282,-36.667008217856385
wonderful_swirles,1704435960,-18000,38.32049632971644,-36.66706521023509
wonderful_swirles,1704436320,-18000,38.32043817424629,-36.66692099037163
wonderful_swirles,1704436800,-18000,38.320384983506365,-36.666963610704435
wonderful_swirles,1704437700,-18000,38.3204232292772,-36.66694702272761
wonderful_swirles,1704438660,-18000,38.32044504997612,-36.66698677811377
wonderful_swirles,1704444060,-18000,38.32051494566178,-36.66697501722238
wonderful_swirles,1704444240,-18000,38.32052496520094,-36.66691177579606
wonderful_swirles,1704554940,-18000,38.32021954678789,-36.66765763771843
wonderful_swirles,1704558840,-18000,38.32044361229015,-36.66787611328
wonderful_swirles,1704559020,-18000,38.32042820417206,-36.6678671772984
wonderful_swirles,1704559320,-18000,38.32044003248334,-36.667801034244114
wonderful_swirles,1704559740,-18000,38.3204432627459,-36.66772798848014
wonderful_swirles,1704559800,-18000,38.32038623858427,-36.667769975361495
wonderful_swirles,1704559920,-18000,38.32044860361743,-36.66773194785483
wonderful_swirles,1704560700,-18000,38.32184881009904,-36.66787948772964
wonderful_swirles,1704561900,-18000,38.32207049786602,-36.66786428828955
wonderful_swirles,1704562800,-18000,38.322083131151274,-36.66812323106394
wonderful_swirles,1704563940,-18000,38.320907606213325,-36.66795416189155
wonderful_swirles,1704564180,-18000,38.321079527721885,-36.6680368916639
wonderful_swirles,1704564360,-18000,38.320890956303444,-36.66808200776852
wonderful_swirles,1704565620,-18000,38.32088282392147,-36.668218604259934
wonderful_swirles,1704565740,-18000,38.32092937785854,-36.66810119359995
wonderful_swirles,1704614880,-18000,38.3211176883436,-36.66675306139034
wonderful_swirles,1704616680,-18000,38.32103963315062,-36.66684527794532
wonderful_swirles,1704617100,-18000,38.32109977733731,-36.666792149927765
wonderful_swirles,1704618120,-18000,38.32108054255572,-36.666698778291696
wonderful_swirles,1704620220,-18000,38.321066500258624,-36.666723603577196
wonderful_swirles,1704620400,-18000,38.321056686967644,-36.66674755099932
wonderful_swirles,1704620700,-18000,38.32112041038428,-36.666694906448804
wonderful_swirles,1704621600,-18000,38.32103768331388,-36.66676622389382
wonderful_swirles,1704622440,-18000,38.32119344437412,-36.66676108214815
wonderful_swirles,1704622560,-18000,38.32115349028181,-36.66677417668845
wonderful_swirles,1704622800,-18000,38.321059248145176,-36.66668743538291
wonderful_swirles,1704624540,-18000,38.321204945606326,-36.66674636226113
wonderful_swirles,1704627120,-18000,38.321178123424474,-36.66684273607076
wonderful_swirles,1704627180,-18000,38.32117138312977,-36.66679020079525
wonderful_swirles,1704627780,-18000,38.32119025142556,-36.66679542992027
wonderful_swirles,1704628680,-18000,38.321144791702245,-36.66687793917416
wonderful_swirles,1704629040,-18000,38.32115575646548,-36.66678567293964
wonderful_swirles,1704629640,-18000,38.32120053900894,-36.666812779009824
wonderful_swirles,1704630420,-18000,38.321072693183396,-36.66673668759823
wonderful_swirles,1704630540,-18000,38.32099579122163,-36.66676264769077
wonderful_swirles,1704632880,-18000,38.322214992788005,-36.6670132053861
wonderful_swirles,1704634680,-18000,38.321707122829295,-36.667107512806766
wonderful_swirles,1704635100,-18000,38.3217364164924,-36.66708473969748
wonderful_swirles,1704635520,-18000,38.321787888504886,-36.66705804757032
wonderful_swirles,1704635880,-18000,38.321781888253156,-36.66706680894774
wonderful_swirles,1704636060,-18000,38.32192524750116,-36.667153611584304
wonderful_swirles,1704636840,-18000,38.32188165007939,-36.66708511749398
wonderful_swirles,1704637800,-18000,38.32158942947542,-36.66712816684243
wonderful_swirles,1704643320,-18000,38.321721175999876,-36.66712272893507
wonderful_swirles,1704643620,-18000,38.32181105268796,-36.66699780428999
wonderful_swirles,1704643860,-18000,38.32170807556763,-36.6670629064087
wonderful_swirles,1704644160,-18000,38.32170543552604,-36.667149158092684
wonderful_swirles,1704645120,-18000,38.32185821188008,-36.667103650977914
wonderful_swirles,1704645360,-18000,38.32175790331091,-36.66710210898105
wonderful_swirles,1704646380,-18000,38.32178862112639,-36.66711102676071
wonderful_swirles,1704646500,-18000,38.321825586637935,-36.66713405671608
wonderful_swirles,1704646860,-18000,38.322017829037236,-36.6674045959077
wonderful_swirles,1704647700,-18000,38.321747978808446,-36.66823368180434
wonderful_swirles,1704648900,-18000,38.319621847684274,-36.66753693775036
wonderful_swirles,1704649260,-18000,38.31954084214234,-36.66755017519779
wonderful_swirles,1704649500,-18000,38.31975456280389,-36.66756066378386
wonderful_swirles,1704649920,-18000,38.31966901002237,-36.667556433693186
wonderful_swirles,1704650400,-18000,38.31963805748302,-36.667591851868046
wonderful_swirles,1704650640,-18000,38.31953874438289,-36.66750241612786
wonderful_swirles,1704651240,-18000,38.31974285934796,-36.667583878710836
wonderful_swirles,1704651720,-18000,38.31972222093868,-36.66755193606668
wonderful_swirles,1704651900,-18000,38.31985011484678,-36.667514759170146
wonderful_swirles,1704652020,-18000,38.319853611351824,-36.66742093978398
wonderful_swirles,1704653280,-18000,38.3204100004573,-36.667938579347464
wonderful_swirles,1704653400,-18000,38.3213343511461,-36.668028438236526
wonderful_swirles,1704654000,-18000,38.32214669998343,-36.66769026432525
wonderful_swirles,1704654480,-18000,38.32171776127374,-36.666404902331955
wonderful_swirles,1704655020,-18000,38.32169616360005,-36.66650108185985
wonderful_swirles,1704655500,-18000,38.32164349283737,-36.666457048074875
wonderful_swirles,1704655620,-18000,38.321666678157776,-36.666454294035546
wonderful_swirles,1704655980,-18000,38.32161784008116,-36.666429062715416
wonderful_swirles,1704656580,-18000,38.321668081952176,-36.6665107598336
wonderful_swirles,1704657000,-18000,38.32167269479201,-36.66652285145041
wonderful_swirles,1704657540,-18000,38.3217532375613,-36.66641643240309
wonderful_swirles,1704686400,-18000,38.3212334337247,-36.66752382173483
wonderful_swirles,1704686580,-18000,38.321340217425835,-36.66758929434685
wonderful_swirles,1704686700,-18000,38.321183083760694,-36.66761579308442
wonderful_swirles,1704687060,-18000,38.321181573476345,-36.667579168544094
wonderful_swirles,1704688680,-18000,38.32123622613388,-36.66751998059115
wonderful_swirles,1704689880,-18000,38.321175927401455,-36.66750609508755
wonderful_swirles,1704690960,-18000,38.32115986617845,-36.66757342374418
wonderful_swirles,1704691440,-18000,38.32122469884365,-36.66761434452672
wonderful_swirles,1704691740,-18000,38.32124897847372,-36.667559455730775
wonderful_swirles,1704692040,-18000,38.32124228311701,-36.66755965812844
wonderful_swirles,1704692580,-18000,38.32117150269648,-36.667530734388016
wonderful_swirles,1704693300,-18000,38.32113432966961,-36.66754023514762
